archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2717	FP	Predicate and IN list both escaped via helpers
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	2756	FP	Program-generated ISO value escaped via _sql_quote_str
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	safety-15	3014	FP	Interpolated part is a constant empty string, quoted
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-01	1	TP	File is 3236 lines, well over 1000
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	172	TP	_centroid_sum_valid has 4 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	1225	TP	apply_rewrite_migration has 4 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	1407	TP	update_description has 6 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	1589	TP	_do_update_meta_on_add has 7 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	1739	TP	_do_subtract_meta_on_delete has 4 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	1835	TP	ingest_chunks has 6 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	2040	TP	reindex_metadata has 4 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	2179	TP	hybrid_search has 5 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	2309	TP	hybrid_search_with_trace has 6 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	2359	TP	delete_document has 4 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	2427	TP	delete_by_source_path has 4 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	2565	TP	query_expiring_chunks has 5 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	2763	TP	fetch_adjacent_chunks has 4 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-02	3083	TP	_hybrid_search_with_trace has 7 parameters
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-03	206	FP	Bool is a schema-state fact used in a predicate, not a behavior selector
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-03	482	TP	_locked_by_caller selects lock-acquisition behavior
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-03	1840	TP	_locked_by_caller selects lock-acquisition behavior
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-03	1841	TP	_is_continuation selects doc-count increment behavior
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-03	2044	TP	dry_run selects whether writes are applied
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-03	2045	TP	normalize_timestamps selects normalization behavior
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-03	2365	TP	skip_fts_optimize selects post-delete optimize behavior
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-03	2433	TP	skip_fts_optimize selects post-delete optimize behavior
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-08	658	FP	Optional return for legitimate absence (not found)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-08	673	FP	Returns None for legitimate absence (no meta table)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-08	682	FP	Returns None for legitimate absence (no matching row)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-08	1469	FP	Optional return for legitimate absence
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-08	1473	FP	Returns None for legitimate absence (no meta table)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-08	2459	FP	str|None is an optional pagination cursor, not a sentinel
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-08	2572	FP	str|None is an optional pagination cursor, not a sentinel
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-08	2917	FP	Optional return for legitimate absence (no table/field)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-08	2931	FP	Returns None for legitimate absence (no table)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-08	2936	FP	Returns None for legitimate absence (no vector field)
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-12	377	TP	Bare except Exception swallows with no log, returns False
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-12	851	TP	Generic except logs and continues without re-raising
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-12	2032	TP	Generic except logs and returns default without re-raising
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-12	2126	TP	Generic except (BLE001) recovers without re-raising
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-12	2132	TP	Generic except (BLE001) recovers without re-raising
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	smells-21	335	TP	Any return type disables checking on the returned module usage
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	solid-06	65	FP	Exception attribute set in constructor, not a public field on a domain class
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	solid-07	1573	FP	Persistence adapter; doc_id maps directly to a DB column
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	solid-07	2362	FP	Persistence adapter; doc_id maps directly to a DB column
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	solid-07	2766	FP	Persistence adapter; doc_id maps directly to a DB column
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/store.py	solid-07	2860	FP	Persistence adapter; doc_id maps directly to a DB column
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	clarity-09	1524	TP	Multi-line if joins three terms (and/or) with no named predicate
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	clarity-09	2187	TP	Comprehension filter combines three subexpressions with and/or, unextracted
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	clarity-16	289	TP	ensure_graph_tables has ~17 branch points, well above 10
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	clarity-16	375	TP	write_graph carries far more than 10 branches
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	clarity-16	859	TP	_traverse_impact BFS has 20+ branch lines
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	clarity-16	1442	TP	delete_defref_graph_by_doc exceeds branch threshold
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	clarity-16	2039	TP	delete_orphan_nodes_and_edges exceeds branch threshold
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	clarity-17	375	TP	write_graph spans ~209 lines, over 150
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	clarity-17	1442	TP	delete_defref_graph_by_doc spans ~152 lines, over 150
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	clarity-17	2039	TP	delete_orphan_nodes_and_edges spans ~207 lines, over 150
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-06	168	FP	mkdir is a one-time connection bootstrap, not a hot-path starvation risk
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	166	TP	noqa PLC0415 suppresses lint signal
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	213	TP	type ignore[return] suppresses type check
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	222	TP	noqa PLC0415 suppresses lint signal
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	237	TP	type ignore[return] suppresses type check
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	239	TP	noqa PLC0415 suppresses lint signal
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	251	TP	type ignore[return] suppresses type check
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	259	TP	noqa PLC0415 suppresses lint signal
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	270	TP	type ignore[return] suppresses type check
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	277	TP	noqa PLC0415 suppresses lint signal
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	309	TP	noqa PLC0415 suppresses lint signal
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	350	TP	noqa PLC0415 suppresses lint signal
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	387	TP	noqa PLC0415 suppresses lint signal
archon-search	/Users/manczg/Documents/development/archon-search/archon_search/graph_store.py	safety-07	610	TP	noqa PLC0415 suppresses lint signal
